corp_code,corp_name,bsns_year,target_label
00159874,한국지주,2020,0
01418260,폭스소프트,2016,0
00442905,디에스엠,2023,0
01070857,켐온,2017,0
00350491,웹솔루스,2018,0
00552859,HLB테라퓨틱스,2018,0
01877126,키움제10호스팩,2022,0
00181299,상아프론테크,2019,0
00512532,아시아퍼시픽7호선박투자회사,2024,0
00550082,캔버스엔,2023,0
00372129,전진건설로봇,2024,0
01032413,해성디에스,2019,0
01124680,보라티알,2016,0
01042359,지엘팜텍,2018,0
00684732,풀무원식품,2019,0
00910840,윈하이텍,2018,0
00454937,덕신이피씨,2020,0
01712485,코오롱모빌리티그룹,2017,0
01257872,에스프리즘,2019,0
01080252,넥스틴,2015,0
00403632,현대퓨처넷,2023,0
01652970,하나금융23호기업인수목적,2017,0
00116073,그린기술투자,2019,0
00156859,다올투자증권,2015,0
01062177,제놀루션,2015,0
00430089,삼보오토,2023,0
00124504,포스코인터내셔널,2019,0
00580667,S&K폴리텍,2017,0
01786514,삼성기업인수목적9호,2025,0
00799070,딥커머스,2022,0
00301246,SFA반도체,2016,0
00760999,상신전자,2015,0
00259536,네스테크,2024,0
00722500,중국원양자원유한공사,2019,0
00670340,씨에스윈드,2022,0
00127936,삼일기업공사,2022,0
01335453,조이웍스앤코,2022,0
01311286,퀀타매트릭스,2020,0
00398668,휴비츠,2017,0
00567897,에스비비테크,2015,0
00200275,YTN,2019,0
01701328,아이비케이에스제22호기업인수목적,2022,0
00365989,모나용평,2016,0
00864338,웹스,2016,0
01067808,넵튠,2021,0
00133812,세방,2022,0
00551920,네오팜,2016,0
01949469,미래에셋비전스팩10호,2024,0
01130885,바이오인프라생명과학,2025,0
00348788,디이시스,2025,0
00360577,엑사이엔씨,2015,0
00105280,현대지에프홀딩스,2017,0
00264802,유일엔시스,2017,0
01437858,진시스템,2024,0
00907660,아루히,2019,0
00350251,모아에스앤에스,2016,0
01798722,SK증권제12호스팩,2018,0
01210066,리파인,2016,0
00341314,엔더블유시,2023,0
01476219,코스텍시스,2021,0
00542074,나노캠텍,2024,0
00150183,AP우주통신,2024,0
00307037,더스텔라,2024,0
01251577,휴네시온,2018,0
00605522,소룩스,2023,0
00363510,제이케이시냅스,2021,0
00113997,롯데에너지머티리얼즈,2022,0
00462121,LIG아큐버,2022,0
00803425,코리아에프티,2019,0
00396925,엠로,2024,0
01949584,IBKS제25호스팩,2021,0
00219486,신세계I&C,2019,0
00141477,영흥,2024,0
01429220,피아이이,2024,0
00104722,국제약품,2015,0
00579980,아이티엠반도체,2024,0
00198378,녹십자셀,2016,0
00139214,삼성화재해상보험,2018,0
00139418,알루코,2025,0
00538497,동북아15호선박투자회사,2018,0
01931585,엔에이치스팩32호,2019,0
00128032,삼일제약,2025,0
00563837,제로투세븐,2016,0
00531865,유니테크노,2017,0
00160621,한국화장품제조,2018,0
01529982,씨엠티엑스,2017,0
00526474,동북아14호선박투자회사,2023,0
00334615,콜마파마,2016,0
00140177,GS리테일,2017,0
00155258,포스코스틸리온,2015,0
01142075,핑거,2021,0
01596665,한국제10호기업인수목적,2022,0
01095722,심텍,2024,0
00120906,에스아이리소스,2022,0
00251482,트라이써클,2019,0
00105183,극동제혁,2015,0
01508855,블리츠웨이엔터테인먼트,2018,0
00529310,동북아10호선박투자회사,2019,0
01229240,가이아코퍼레이션,2019,0
01234297,미원에스씨,2022,0
00349060,한스바이오메드,2016,0
00268482,조이토토,2025,0
01365038,자람테크놀로지,2018,0
01258710,이노메트리,2019,0
00223762,KT지니뮤직,2025,0
00110893,대신증권,2024,0
00659435,정다운,2025,0
00146083,일동홀딩스,2018,0
01284876,인스피언,2021,0
00648697,거북선3호선박투자회사,2016,0
00269889,누리플렉스,2023,0
00104971,그린손해보험,2018,0
00525882,크레버스,2025,0
00218654,엠바이엔,2017,0
00552992,진매트릭스,2019,0
00240088,지앤에스티,2017,0
00143013,우영,2016,0
00188089,한섬,2015,0
00153339,태경산업,2017,0
00607797,엄지하우스,2019,0
00416706,유에이블,2024,0
00874803,AP위성,2024,0
00438036,팅크웨어,2019,0
00555874,제주항공,2022,0
00545929,제넥신,2016,0
01264872,이노뎁,2022,0
00277727,미래에셋굿라이프혼합형자녀를위한펀드5-1,2019,0
01089350,켐트로스,2021,0
00454399,이상네트웍스,2019,0
00173102,모나리자,2023,0
00122579,BYC,2023,0
00239639,삼표시멘트,2022,0
00113243,대한제분,2022,0
00145598,이연제약,2016,0
00239596,쎄니트,2024,0
00261188,글로포스트,2015,0
00152039,SG글로벌,2021,0
00102618,계양전기,2020,0
01309388,LS티라유텍,2024,0
00349811,오션인더블유,2019,0
00350224,슈마일렉트론,2015,0
00252135,주성엔지니어링,2016,0
00463342,폴라리스AI파마,2018,0
00389110,지어소프트,2025,0
01594791,나우로보틱스,2024,0
01108248,지노믹트리,2024,0
00173591,세원물산,2015,0
01077577,우리산업,2025,0
00486705,아주스틸,2019,0
00234227,유진로봇,2024,0
00148744,제일화재해상보험,2015,0
01676642,사피엔반도체,2017,0
01491607,오에스피,2022,0
00120289,제이에스티나,2023,0
00378628,KH바텍,2025,0
01689035,민테크,2022,0
00571298,덕우전자,2019,0
00126885,에스와이코퍼레이션,2017,0
00983916,HLB제넥스,2024,0
00797674,대우증권그린코리아기업인수목적회사,2021,0
00131780,SK네트웍스,2025,0
01315042,시선AI,2022,0
00156691,한국공항,2016,0
01605282,닷밀,2022,0
00394574,티이씨,2020,0
00161408,케이비캐피탈,2021,0
01343665,RF머트리얼즈,2020,0
00150633,지누스,2020,0
00117258,한화갤러리아타임월드,2025,0
00117027,알루코,2016,0
00598198,컴퍼니케이,2017,0
00136925,신원종합개발,2020,0
01208885,경동도시가스,2021,0
00466428,아미노로직스,2022,0
00259855,코아정보시스템,2019,0
00127802,삼익THK,2025,0
00767628,나이벡,2021,0
00921916,석경에이티,2023,0
00907013,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),2015,0
00409672,티비에이치글로벌,2022,0
00409681,아스트,2016,0
01383779,에스켐,2020,0
01669794,아이엘로보틱스,2019,0
00372882,KTcs,2020,0
00339391,한화시스템,2016,0
00117267,동양생명,2021,0
01128622,이스트에이드,2023,0
01456011,디어유,2015,0
00616290,이엠넷,2025,0
01160363,에코프로비엠,2023,0
00172185,남성,2022,0
00117179,디와이,2021,0
01115044,안지오랩,2015,0
00255071,현대에이치씨엔동작방송,2018,0
00187770,한국파마,2023,0
01343735,데이드림엔터테인먼트,2020,0
01829819,아크릴,2024,0
01358463,현대무벡스,2022,0
00169215,에너토크,2025,0
01453944,벡트,2022,0
00334767,엔하이테크,2015,0
00369657,리노공업,2018,0
00146214,일성아이에스,2019,0
01396931,유엑스엔,2023,0
00611912,아모그린텍,2017,0
00533003,디케이락,2019,0
00823429,한국화장품,2022,0
00157636,케이피에프,2022,0
00911229,라온로보틱스,2016,0
00617998,폴라리스세원,2015,0
00586652,거북선1호선박투자회사,2025,0
00893923,이푸른,2024,0
01206717,마이크로엔엑스,2018,0
00364847,이글루,2017,0
01591606,아이비케이에스제17호기업인수목적,2019,0
01187148,케어랩스,2023,0
00136970,신일건업,2015,0
00547510,툴젠,2023,0
00155373,풍강,2021,0
01702424,미래에셋비전기업인수목적3호,2016,0
00297165,현대오토넷,2018,0
01854408,신한제15호스팩,2016,0
00400060,이씨에스,2022,0
00108977,대구백화점,2016,0
00370547,네오리소스,2025,0
00428729,대호에이엘,2017,0
00145862,인천도시가스,2022,0
01109715,DSC인베스트먼트,2019,0
00177870,대창솔루션,2023,0
01513404,하나머스트7호기업인수목적,2019,0
01507722,켈스,2021,0
00144243,유니슨,2022,0
00117726,DYP,2022,0
00178754,동아지질,2018,0
00883980,아이디스,2022,0
00533757,아시아퍼시픽13호선박투자회사,2023,0
00256502,에이텍,2017,0
00167192,넥센,2021,0
00275710,써미트테크놀로지,2018,0
01118643,솔루믹스,2024,0
00576798,디아이티,2023,0
00870065,쓰리에이로직스,2017,0
00186717,태양,2016,0
00131832,SK디스커버리,2019,0
00120562,롯데지주,2021,0
00663289,위월드,2020,0
00141556,오로라,2023,0
00583026,멤레이비티,2019,0
00269922,인바디,2015,0
00103130,플레이그램,2019,0
01636565,루미르,2019,0
01042085,엑셈,2024,0
00116824,동아쏘시오홀딩스,2024,0
00133089,성원,2025,0
00110495,대성합동지주,2022,0
01784914,클로봇,2017,0
00114154,디와이덕양,2022,0
00142713,형지I&C,2023,0
00819073,인크로스,2022,0
00140061,티케이지애강,2020,0
01011438,에이치엘사이언스,2020,0
00911955,잇츠한불,2023,0
00776820,영원무역,2023,0
00204642,티비씨,2021,0
00240857,바이오스마트,2022,0
00158501,에스원,2020,0
01109070,비피도,2018,0
01082348,오스테오닉,2018,0
01792825,대신밸런스제17호스팩,2024,0
00254009,지디코프,2021,0
01325979,세아제강,2018,0
01860010,오션스바이오,2021,0
00123772,부국증권,2015,0
00156600,한주라이트메탈,2020,0
00348007,야호커뮤니케이션,2022,0
00101664,경보제약,2021,0
00264811,에이프로테크놀로지,2021,0
00141404,블루산업개발,2025,0
00687711,한국철강,2025,0
00167004,흥구석유,2017,0
00595182,아톤,2022,0
00136776,차AI헬스케어,2015,0
00106614,기신정기,2017,0
01563922,엠오티,2023,0
00587925,모아라이프플러스,2024,0
00126186,삼성에스디에스,2020,0
00114792,동국홀딩스,2016,0
00340272,에스폴리텍,2022,0
00838005,서진시스템,2016,0
00930321,하이골드오션8호국제선박투자회사,2023,0
00118965,티에이치엔,2022,0
00211271,제넥셀세인,2015,0
00173999,유성티엔에스,2017,0
00966168,디알젬,2021,0
01168684,스튜디오드래곤,2025,0
00252393,예당컴퍼니,2017,0
00116949,DN오토모티브,2016,0
00198697,일진디스플,2022,0
00599285,서플러스글로벌,2019,0
00828789,대성산업,2020,0
00150855,진흥저축은행,2024,0
01243161,인산가,2021,0
00124151,부산주공,2025,0
01267222,에피소드컴퍼니,2016,0
00107987,남해화학,2020,0
00158149,한국쉘석유,2025,0
00222532,LG헬로비전,2023,0
00557058,동북아28호선박투자회사,2021,0
00145437,아센디오,2020,0
00220561,광주신세계,2025,0
00106508,기린,2022,0
00697329,거북선4호선박투자회사,2023,0
00799539,제노레이,2015,0
00541349,셀트리온제약,2024,0
00111847,대원강업,2016,0
00369170,인터플렉스,2018,0
00249441,씨씨에스,2025,0
00608316,대한과학,2025,0
00450010,씨티알모빌리티,2019,0
01780608,메쥬,2018,0
00624518,다산솔루에타,2016,0
01011526,엔켐,2021,0
01046391,싸이토젠,2016,0
01217865,프롬바이오,2025,0
00110583,DH오토웨어,2016,0
00113191,코리안리,2022,0
01933981,비엔케이제3호스팩,2017,0
00206084,세아메탈,2019,0
00364111,다이노나,2015,0
00405074,세이프아시아,2015,0
01219155,네오크레마,2020,0
00962922,팬젠,2015,0
01301252,티이엠씨,2019,0
00128175,원익큐브,2020,0
00210856,코아스,2020,0
00939331,한국콜마,2021,0
01405585,윙스풋,2017,0
01137897,에스지에이클라우드서비스,2018,0
00148276,제일기획,2023,0
00258731,현대멀티캡,2021,0
00129350,삼화콘덴서공업,2024,0
00313649,현대바이오,2025,0
00264839,아이비진,2017,0
01366000,태성,2017,0
01233465,동국생명과학,2017,0
00179489,명인제약,2016,0
00121543,무학,2024,0
00124540,대우건설,2021,0
00364227,에너윈,2024,0
01337114,구스앤홈,2025,0
00311270,원텍,2018,0
00535676,테크윙,2022,0
00109286,대동,2024,0
01845534,대신밸런스제19호스팩,2017,0
00648721,SNT에너지,2018,0
00477372,신지소프트,2022,0
00117230,TYM,2025,0
00141246,SGC E&C,2019,0
00147772,정원엔시스,2022,0
01437432,디티앤씨알오,2019,0
00159616,두산에너빌리티,2025,0
00136448,신신제약,2015,0
01544468,이엔셀,2022,0
01137383,카카오게임즈,2019,0
00972503,일진하이솔루스,2025,0
01344202,뷰노,2023,0
00156044,하림홀딩스,2017,0
01046708,바디텍메드,2016,0
00149840,중앙제지,2022,0
00257361,월드텔레콤,2020,0
01158553,켄코아에어로스페이스,2024,0
01058101,라파스,2019,0
00158839,제너비오믹스,2025,0
00153278,서연탑메탈,2021,0
00114765,케이비아이동국실업,2019,0
00852087,시디즈,2022,0
00113359,교보증권,2019,0
00954242,하이골드오션12호국제선박투자회사,2018,0
00110051,에스케이머티리얼즈,2021,0
00371485,켐트로닉스,2022,0
01095892,태경피엔에스,2016,0
00870481,에코캡,2018,0
00198192,한국팩키지,2021,0
00301112,삼화네트웍스,2024,0
00612188,에스티오,2020,0
00250614,삼영엠텍,2024,0
00122694,범양건영,2019,0
00128555,삼천리,2019,0
01061327,클래시스,2015,0
01071041,CJ 바이오사이언스,2025,0
00657224,아이스크림미디어,2021,0
00163178,우리증권,2019,0
00164469,현대하이스코,2015,0
00760971,크래프톤,2024,0
00656340,소프트캠프,2025,0
00293886,위닉스,2015,0
00268181,에스피컴텍,2024,0
01351080,지아이이노베이션,2022,0
00557933,진도,2019,0
01218299,에코아이,2018,0
00111111,대양금속,2024,0
01584934,핑거스토리,2020,0
00763473,코스메카코리아,2018,0
01169434,오가닉티코스메틱,2025,0
00259545,엠에스오토텍,2018,0
01453670,휴럼,2024,0
00825223,화신정공,2019,0
00318839,미래에셋새천년코리아벤처펀드일호,2025,0
00247939,씨모스,2025,0
01109539,와이씨,2025,0
00134510,SJG세종,2017,0
00306454,한국정보인증,2025,0
01495180,파로스아이바이오,2016,0
00169048,HLB글로벌,2025,0
00785475,원익피앤이,2025,0
00418379,자연과환경,2015,0
00472890,동국알앤에스,2019,0
00226547,오상자이엘,2022,0
00159926,포스코티엠씨,2015,0
00453442,해성에어로보틱스,2024,0
00234555,씨엔씨엔터프라이즈,2020,0
00114093,덕성,2017,0
00140964,영원무역홀딩스,2016,0
00133618,세기상사,2019,0
01301623,비씨엔씨,2020,0
00121039,명문제약,2021,0
00486875,우양,2017,0
01513699,포바이포,2018,0
00138321,신한투자증권,2017,0
01085187,씨알푸드,2023,0
00548519,큐러블,2020,0
01368354,네패스아크,2023,0
01194607,비츠로넥스텍,2023,0
00127954,CJ프레시웨이,2019,0
00132725,SB성보,2017,0
01065679,이노인스트루먼트,2019,0
00367400,모티브링크,2022,0
01105153,두산로보틱스,2019,0
00525934,LX세미콘,2020,0
01688568,프로티나,2016,0
01134216,트루엔,2022,0
00153621,참엔지니어링,2016,0
00135050,팜젠사이언스,2017,0
01110182,SCL사이언스,2018,0
00259439,지아이바이오,2025,0
01179866,에스지헬스케어,2025,0
00913689,세경하이테크,2021,0
00788737,이퓨쳐,2023,0
00832700,에이펙스인텍,2020,0
01010642,지씨셀,2016,0
00877059,삼성바이오로직스,2021,0
00296290,키움증권,2015,0
00117188,효성,2019,0
00173351,삼진,2023,0
00165200,위너스인프라인,2016,0
00149594,한국캐피탈,2022,0
00148939,조광피혁,2020,0
00248974,하나제약,2025,0
00226316,호전실업,2025,0
00350738,제네시스디벨롭먼트홀딩스,2019,0
00113410,CJ대한통운,2024,0
01399071,고바이오랩,2021,0
00791209,메타케어,2025,0
01365384,이성씨엔아이,2020,0
00104810,소노스퀘어,2016,0
01781847,교보15호스팩,2025,0
01489648,솔브레인,2018,0
00359261,빛샘전자,2022,0
01008762,데브시스터즈,2015,0
00128661,에스에이엠티,2024,0
01010110,더블유게임즈,2023,0
00265263,토자이홀딩스,2020,0
00223434,에프에스티,2024,0
00260903,쓰리소프트,2018,0
00113225,대한제강,2025,0
00111458,대영포장,2016,0
00247975,솔브레인홀딩스,2025,0
00381756,티씨머티리얼즈,2022,0
01436628,이지스레지던스리츠,2019,0
00117072,동양건설산업,2025,0
00435969,인피니트헬스케어,2021,0
00683061,한라캐스트,2016,0
00303217,우진플라임,2017,0
00309983,하이콤정보통신,2015,0
01074862,메가스터디교육,2015,0
00161125,한온시스템,2019,0
00107923,남한제지,2022,0
00109268,대동스틸,2016,0
00273615,비케이탑스,2016,0
00270432,티브로드한빛방송,2018,0
00557049,동북아29호선박투자회사,2023,0
00158015,한국선재,2017,0
00166227,화승인더스트리,2021,0
00138729,아세아제지,2022,0
00165060,하이록코리아,2020,0
00317089,한국애보트진단,2025,0
00964595,엔바이오니아,2023,0
00330017,레이더스컴퍼니,2021,0
00260392,대원전선,2024,0
00268011,일레덱스홀딩스,2017,0
00267979,한일화학,2021,0
00125576,체시스,2025,0
01669226,한화리츠,2016,0
00250137,와이어블,2022,0
00184667,유진기업,2024,0
00149345,조흥,2021,0
01073678,얼라인드,2019,0
00335924,지앤디윈텍,2015,0
00762377,씨앗,2020,0
00131692,서흥,2018,0
00136402,신송홀딩스,2022,0
01032486,두산밥캣,2022,0
00229021,인성정보,2018,0
01136001,나노실리칸첨단소재,2020,0
00117498,스틱인베스트먼트,2016,0
00409964,하이텍팜,2025,0
00155319,POSCO홀딩스,2020,0
00579379,금강제강,2023,0
01534577,청담글로벌,2025,0
01169498,젬,2020,0
00435297,맥쿼리인프라,2015,0
00127042,SYTS,2021,0
00129271,삼화전기,2019,0
00131850,SK증권,2018,0
00578130,아퓨어스,2016,0
00353878,다스코,2022,0
00152260,카스,2016,0
00411048,에스앤에스텍,2025,0
00164308,이마트에브리데이,2018,0
00148522,퍼스텍,2025,0
00136086,무림페이퍼,2025,0
00344287,에이치디현대인프라코어,2024,0
00296263,YW,2015,0
00181943,에스제이엠홀딩스,2015,0
01505186,하이딥,2020,0
00671376,트리니티항공,2018,0
00114826,제일창업투자,2017,0
00113632,아이디에이치,2024,0
00239514,삼진엘앤디,2018,0
00156150,엑시큐어하이트론,2016,0
00104537,국영지앤엠,2023,0
01882845,GS피앤엘,2018,0
00573269,에스코넥,2024,0
00297934,피씨디렉트,2018,0
00473400,한컴지엠디,2018,0
01153105,비비씨,2020,0
00118008,동원금속,2017,0
01853214,신한제14호스팩,2024,0
00150828,진흥기업,2015,0
01565364,폴레드,2019,0
01781999,에임드바이오,2017,0
00295547,디지아이,2017,0
00131018,서울제약,2023,0
00300256,시큐어소프트,2019,0
01593668,센서뷰,2017,0
01963140,신한제18호스팩,2016,0
00936787,애경케미칼,2025,0
01231786,엑스페릭스,2015,0
00453929,메디포스트,2017,0
00238199,로지시스,2015,0
00527002,화인써키트,2020,0
01867758,한화비전,2018,0
00120100,LG석유화학,2024,0
00201131,아즈텍WB,2020,0
00589127,KEC,2015,0
00174004,유성기업,2017,0
00307222,YBM넷,2019,0
01060814,삼양패키징,2015,0
00133928,세신,2017,0
01514005,크라우드웍스,2021,0
01797440,SK증권제11호스팩,2023,0
00410997,누리플랜,2016,0
01114559,씨엔티드림,2016,0
01335578,애니플러스,2022,0
00910947,바다로19호선박투자회사,2022,0
00111591,인터피온반도체,2020,0
00160302,코스모화학,2023,0
00117708,리드코프,2024,0
00241005,코오롱이앤피,2016,0
00393618,제노텍,2022,0
01326224,원바이오젠,2023,0
00331733,포휴먼,2018,0
00156895,아주IB투자,2024,0
01262032,롯데이노베이트,2015,0
00113562,롯데손해보험,2025,0
00159564,한국주강,2023,0
00197759,미래산업,2019,0
00543107,오킨스전자,2022,0
00361202,이노블루,2025,0
00263955,트래픽아이티에스,2015,0
00295875,더존디지털웨어,2015,0
01528141,LS머트리얼즈,2022,0
01181807,형지글로벌,2021,0
00145163,파미셀,2021,0
00248406,화림모드,2025,0
00837680,거북선7호선박투자회사,2016,0
00138747,아세아텍,2022,0
01023211,와이제이링크,2022,0
00274933,신세계푸드,2016,0
00483735,해성옵틱스,2016,0
00787376,대성에너지,2020,0
01021949,덱스터,2024,0
01265251,압타머사이언스,2017,0
01810796,케이비제28호기업인수목적,2016,0
00138057,써니전자,2017,0
00163761,한창제지,2019,0
00119007,무림P&P,2024,0
00804114,대신증권그로쓰알파기업인수목적,2025,0
00160612,한화화인케미칼,2024,0
01587056,엔젯,2023,0
00769158,케이엔제이,2020,0
00595243,엔스퍼트,2021,0
01872893,에이엠시지,2024,0
00255275,HB테크놀러지,2023,0
01803927,에이유브랜즈,2019,0
00449254,쎄트렉아이,2022,0
00133706,한국제지,2023,0
00265041,삼양케이씨아이,2024,0
00249247,YG PLUS,2021,0
00359094,더체인지,2016,0
01187494,덴티스,2016,0
00129411,삼환기업,2025,0
00812229,에스비아이앤솔로몬드림기업인수목적,2025,0
00164706,현대약품,2023,0
00167208,흥아해운,2018,0
01386916,SK아이이테크놀로지,2021,0
00439965,나노신소재,2022,0
00173740,신한,2018,0
01236897,제일약품,2021,0
00117212,두산,2020,0
00125938,삼보판지,2022,0
00162416,한양증권,2021,0
00128731,유리이에스,2021,0
00264769,포이보스,2016,0
00983934,아이스크림에듀,2020,0
00923516,메가터치,2021,0
01854392,유진스팩11호,2020,0
00992871,종근당,2025,0
00160010,한국큐빅,2019,0
00149239,조일알미늄,2020,0
01814312,한국제14호기업인수목적,2017,0
01139266,로스웰,2025,0
00624998,제닉,2022,0
01965698,엔에이치스팩33호,2016,0
00121288,모나미,2016,0
00878696,에스케이바이오팜,2016,0
00178851,동양에스텍,2016,0
00146436,엔브이에이치코리아,2021,0
00120076,LX인터내셔널,2016,0
01217829,엔에프씨,2020,0
00407285,아이컴포넌트,2017,0
00186559,아이티센씨티에스,2023,0
00104704,한국저축은행,2015,0
00186939,특수건설,2024,0
00115065,동남합성,2023,0
00101549,경동제약,2023,0
00260693,평안물산,2020,0
01047415,정다운,2025,0
00366942,미코,2016,0
00115038,하나IB증권,2021,0
01267550,나라소프트,2020,0
00121251,네오퍼플,2025,0
00181712,SK,2021,0
00520887,비상교육,2015,0
00106395,금호전기,2019,0
00764807,골프존클라우드,2024,0
00107358,일공공일안경콘택트,2019,0
00506294,가비아,2020,0
00144164,SK가스,2016,0
01159233,솔루엠,2024,0
00963976,SG,2023,0
01957909,삼성스팩13호,2018,0
00245472,티씨케이,2017,0
00101275,경남모직,2025,0
00125628,삼목강업,2022,0
00105855,엘에스일렉트릭,2018,0
01458161,티엑스알로보틱스,2016,0
01142260,에스엠씨지,2020,0
00650771,하이젠알앤엠,2023,0
00410915,서울옥션,2020,0
00500254,GS,2016,0
01014718,제노코,2019,0
00163345,DB,2024,0
00170451,외환신용카드,2018,0
01316245,효성중공업,2021,0
00161462,에이티넘인베스트,2023,0
01416235,고스트스튜디오,2024,0
00117382,디와이홀딩스,2024,0
00150165,브이티,2025,0
01430475,코람코라이프인프라리츠,2025,0
00258689,JYP Ent.,2023,0
00144562,유성티에스아이,2015,0
01072518,디피코,2024,0
01445024,한패스,2025,0
00176516,금화피에스시,2019,0
00626710,한국월드와이드베트남부동산개발특별자산1호투자회사,2015,0
01592049,엔젤로보틱스,2017,0
00451116,아이레보,2019,0
00604028,피코그램,2019,0
01875146,신한제16호스팩,2020,0
00105156,극동유화,2020,0
00578538,티피씨글로벌,2015,0
00314000,클라스타,2017,0
00524421,테스,2017,0
00415594,동국S&C,2024,0
00523936,HB솔루션,2025,0
01199189,이랜시스,2021,0
01212383,엔케이맥스,2016,0
00367871,인바이오,2017,0
00815369,에스제이엠,2025,0
01492651,큐로셀,2015,0
01408999,웨이버스,2016,0
01256864,에이비엘바이오,2023,0
00405719,아이크래프트,2018,0
00610861,코스텍시스템,2021,0
00351418,코리아오토글라스,2021,0
00486097,KT나스미디어,2022,0
00441298,디보스,2020,0
00145686,이화산업,2017,0
00413046,셀트리온,2020,0
01022142,엠디바이스,2019,0
00137207,유니켐,2020,0
00963000,썬테크,2024,0
00606664,케이엔더블유,2024,0
00230425,나노엔텍,2016,0
00531829,엠아이텍,2015,0
00154727,에버리소스,2017,0
01299203,그리드위즈,2017,0
00362089,올리브나인,2024,0
00347442,모보,2015,0
00156488,휴스틸,2025,0
00167280,폴루스바이오팜,2016,0
00560849,에스앤디,2019,0
00102113,경인양행,2022,0
00991225,더콘텐츠온,2025,0
00125406,삼도물산,2021,0
00874797,길교이앤씨,2022,0
00152686,코리아써키트,2024,0
01116380,씨앤에스링크,2022,0
00145880,현대제철,2021,0
01101254,케이피항공산업,2019,0
00296069,세라온홀딩스,2018,0
01055317,비엔디생활건강,2023,0
00967778,나이코,2016,0
00115676,KG스틸,2020,0
00200910,아이즈비전,2021,0
00321222,케이디세코,2016,0
00267951,아큐텍,2019,0
00914040,씨엠에스에듀,2025,0
00450728,도움,2025,0
00151298,DSR제강,2024,0
00136341,신성통상,2022,0
00165343,혜인,2023,0
00405959,스타플렉스,2025,0
01601286,미래에셋비전기업인수목적1호,2019,0
00536523,로보스타,2015,0
00128111,포스코엠텍,2018,0
00540641,동양고속,2021,0
00113128,대한약품,2024,0
01101041,패션플랫폼,2015,0
01152470,펄어비스,2015,0
00189343,솔로몬저축은행,2018,0
00154462,아모레퍼시픽홀딩스,2019,0
00527011,엘비루셈,2018,0
00358271,에스에프에이,2017,0
00160205,한국내화,2019,0
00191108,엘앤씨피,2019,0
00416654,유엔젤,2020,0
00575106,씨유테크,2016,0
01428203,케이씨씨글라스,2015,0
00244729,티브로드도봉강북방송,2022,0
00260958,케이티알파,2021,0
00229827,이지클럽,2017,0
01881800,한화플러스제5호스팩,2017,0
01187865,앙츠,2021,0
00202060,구영테크,2023,0
00619640,에코앤드림,2018,0
00108038,엔피씨,2023,0
00122551,백산,2023,0
01872219,유안타제17호스팩,2025,0
00446831,세실,2020,0
00172103,코리아이앤디,2016,0
00540447,유니테스트,2021,0
00141626,오리엔트바이오,2015,0
00829380,피제이메탈,2021,0
00151128,모토닉,2015,0
00161426,한미사이언스,2022,0
00155948,로젠,2016,0
00348292,한빛소프트,2020,0
01226234,와이바이오로직스,2024,0
01115257,시냅스엠,2021,0
00160047,한국앤컴퍼니,2024,0
00505198,동북아5호선박투자회사,2021,0
01546101,아이엠티,2025,0
01128613,화승엔터프라이즈,2021,0
00155531,풍산홀딩스,2019,0
00268020,쏠라엔텍,2016,0
01663569,하스,2021,0
00154693,이레아이엔씨,2015,0
00599595,BGF에코머티리얼즈,2020,0
00110963,대아건설,2017,0
00150439,진양산업,2024,0
00385451,케이에스리소스,2022,0
00666204,제너셈,2020,0
00198572,동양매직,2016,0
00362380,뉴젠비아이티,2021,0
00306870,손오공,2016,0
00989664,코아스템켐온,2018,0
00135917,한화손해보험,2021,0
01258428,프레스티지바이오로직스,2024,0
00373447,서린바이오,2021,0
00149354,종근당홀딩스,2023,0
00298252,엘앤피아너스,2016,0
01363924,한국미라클피플사,2021,0
00115287,동방,2019,0
00228536,현대에버다임,2020,0
01332137,노보믹스,2018,0
01309795,알로이스,2020,0
01818682,한국제15호스팩,2017,0
01573284,코닉오토메이션,2016,0
00123967,부산도시가스,2023,0
00309503,한국항공우주,2025,0
01488320,필에너지,2016,0
00219574,코스맥스비티아이,2023,0
00526465,동북아13호선박투자회사,2023,0
00114808,동국제약,2018,0
01316254,HS효성첨단소재,2020,0
00154055,태원물산,2020,0
00561866,락앤락,2025,0
01571107,오픈엣지테크놀로지,2017,0
00123523,창해에탄올,2018,0
01203312,케이뱅크,2016,0
00453752,제너시스템즈,2017,0
00146269,일신방직,2019,0
00165583,E1,2018,0
00127024,삼양엔텍,2017,0
00103592,광동제약,2024,0
00105952,LS,2017,0
00159023,SK텔레콤,2025,0
00855093,선진,2016,0
01809569,신한제12호스팩,2017,0
00651901,에어부산,2025,0
00876865,네오오토,2022,0
00155452,풍국주정,2022,0
00110547,링세오코리아,2024,0
00148832,제주은행,2024,0
00526872,이수앱지스,2022,0
00208444,피에스케이홀딩스,2025,0
00399773,케이피케미칼,2024,0
00152914,FnC코오롱,2025,0
00139685,양지사,2025,0
00423690,삼성출판사,2024,0
00147949,스마텔,2020,0
00580180,포인트엔지니어링,2025,0
00188122,남산물산,2020,0
00128546,삼천당제약,2017,0
00366137,KG에코솔루션,2022,0
00419989,클루넷,2016,0
00759513,LX하우시스,2022,0
00267942,큐캐피탈,2022,0
01012640,슈어소프트테크,2025,0
00176835,NH농우바이오,2019,0
01063556,질경이,2019,0
00199252,HLB,2024,0
